ax,ay,az,gx,gy,gz,mx,my,mz,label
0.04,-0.48,-0.89,-2.99,-35.71,18.25,23.61,-8.18,13.64,2
-1,0.01,0.1,5,-3.17,1.46,-8.52,-5.02,-5.2,4
0.03,-0.05,-1.01,7.26,-0.98,0.98,23.66,-21.02,12.33,2
0.02,-1.05,-0.03,-9.46,-3.42,4.46,21.8,16.88,-2.19,3
-0.01,-0.01,1,4.21,-3.3,1.95,21.13,3.48,-39.66,1
-0.94,-0.11,0.13,-14.1,-32.65,-35.83,-5.62,7.03,-23.02,4
0.96,-0.27,0.17,-9.03,-26.79,-2.38,45.54,-6.14,-6.04,5
-0.99,0.03,0.12,5.07,-2.87,1.46,-12.65,1.34,-5.44,4
0.28,-0.95,0.23,4.21,-2.08,0.49,28.86,16.97,-8.87,3
-0.12,0.03,0.99,4.58,-3.48,1.22,19.46,1.99,-39.9,1
-0.98,-0.05,0,-0.49,-7.08,21,-7.57,-20.64,-13.42,4
-0.02,0.38,-0.93,6.1,-3.11,0.43,21.69,-29.24,4.6,2
0.99,0.08,0.07,4.52,1.89,-1.83,45.54,-3.72,-5.64,5
-0.86,-0.41,-0.33,0,-14.4,-2.44,-2.49,12.89,-13.51,4
0.87,-0.1,-0.44,-12.88,-19.59,39.25,36.08,-1.22,7.25,5
-0.02,0.03,0.99,-0.43,-4.27,0.31,22.17,2.77,-39.88,1
-0.97,0.09,0.03,11.72,32.71,1.83,-9.81,1.71,-19.69,4
-0.99,-0.08,0.03,3.85,-1.59,0.31,-11.78,-14.27,-9.55,4
-0.06,-1.02,0,-16.85,6.23,-15.87,22.85,17.03,-4.04,3
-0.14,0.98,-0.15,-0.12,11.17,1.1,18.76,-35.68,-23.71,3
0.09,0.4,0.9,-13.18,14.89,-7.26,26.03,-9.34,-41.82,1
-0.01,-0.02,1,3.78,-3.42,1.53,23.58,-0.5,-40.32,1
0.03,-0.2,0.97,6.59,-2.14,2.14,22.41,8.23,-36.79,1
-0.93,0.22,-0.18,-17.33,5.62,25.21,-10.47,-0.65,-8.89,4
0,0.98,-0.12,6.29,-3.05,1.46,23.69,-35.96,-24.48,3
-0.35,-0.06,-0.94,4.82,-2.93,1.65,15.47,-21.53,11.98,2
-0.04,0.97,0.04,1.53,-6.16,9.28,21.04,-33.58,-28.38,3
-0.05,0.03,-1.01,4.27,-2.69,1.34,22.16,-21.79,11.5,2
1.03,-0.46,0.19,-16.11,2.44,-15.2,43.37,3.47,-13.38,5
0.14,0.89,0.4,2.5,-1.59,2.44,22.69,-25.78,-35.93,3
0.21,0,0.97,5.74,-2.08,1.28,28.64,1.65,-38.53,1
0.23,0.31,0.92,25.94,-6.04,-3.91,29.39,-6.13,-39.89,1
0.02,-0.04,-1.01,23.01,-1.71,1.28,23.1,-20.84,10.89,2
-0.01,-0.01,0.99,4.09,-2.32,1.22,20.76,3.47,-39.65,1
0.99,-0.11,0.06,4.82,-2.81,1.4,45.9,-11.08,-4.66,5
0.1,-0.98,0.04,-24.11,-3.17,7.69,24.9,17.15,-2.66,3
0.01,0.98,-0.12,4.03,-2.93,0.85,23.58,-35.8,-23.89,3
0.98,0.01,-0.18,6.04,-8.54,-11.41,42.61,-14.4,1.1,5
0.38,-0.02,0.93,5.55,-0.06,-0.67,30.91,3.41,-36.99,1
1,-0.06,0.04,4.46,-0.37,1.1,45.56,-12.15,-4.59,5
1,0,-0.1,21.12,1.1,4.15,45.47,-20.84,-9.94,5
-1,-0.07,0,4.58,-1.53,0.06,-7.31,-19.79,-13.92,4
0.02,0.15,-0.99,-5.98,-17.52,-3.11,22.57,-24.63,10.33,2
0.24,-0.92,0.29,17.46,-13.06,-3.54,30.51,16.64,-10.19,3
-0.06,0.16,1.01,-17.64,10.44,-8.3,21.2,-1.57,-40.54,1
-0.02,0.01,0.99,6.77,-3.3,0.49,17.99,5.98,-39.7,1
-0.83,0.22,-0.51,9.95,13.73,18.62,-9.79,-4.94,-8.86,4
-0.07,0.12,0.98,-4.09,-3.91,1.46,20.36,-0.63,-41.76,1
-0.12,0.03,0.99,4.58,-3.72,1.77,19.8,1.93,-39.64,1
0.29,0.91,-0.15,4.76,2.44,21.73,31.29,-32.93,-21.73,3
-0.02,0.08,-1.01,3.54,-3.11,1.53,22.72,-24.44,11.72,2
-0.98,-0.06,0.02,5.68,-5.74,7.87,-8.33,-19.68,-14.76,4
0.22,-0.14,-0.99,14.89,-2.01,3.85,27.88,-17.53,10.34,2
-0.06,-0.17,1,-25.15,-22.95,7.57,21.59,6.15,-38.04,1
0.21,0,0.97,4.46,-1.59,2.01,28.19,1.42,-37.78,1
-0.13,0.06,1,-3.36,-5.43,1.65,18.35,1.42,-40,1
-0.02,-0.02,1,3.91,-3.11,2.69,23.73,0.82,-39.7,1
-0.1,0.09,0.99,3.23,-1.04,0.79,18.58,1.22,-40.89,1
0.06,-0.02,-1,3.23,-1.89,1.65,24.21,-21.23,11.21,2
-0.08,0,0.97,-13.37,-18.68,4.58,20.32,2.83,-39.23,1
0.02,0.05,0.99,-2.2,14.59,-1.77,22.85,1.07,-40.5,1
0.01,-0.05,-1.01,2.26,-14.47,6.23,23.12,-19.75,11.43,2
-0.02,0.08,-1,4.33,-2.5,0.37,23.43,-23.84,10.52,2
0.28,-0.95,0.23,5.19,-3.23,0.85,29.25,17.04,-9.01,3
-0.94,-0.08,0.16,13.92,-2.5,6.96,-9.64,-2.55,-4.59,4
0.05,0.01,0.99,4.03,-2.44,1.28,22.56,2.91,-40.42,1
-0.03,0.97,0.04,3.78,-8.61,11.11,20.74,-34.08,-29.03,3
0.15,0.9,-0.11,-12.21,11.41,-13.31,27.59,-34.02,-23.56,3
-0.02,0.08,-1.01,3.72,-3.36,1.53,23.58,-24.39,10.66,2
-0.01,-0.01,1,7.45,-3.66,-1.65,21.28,3.97,-39.43,1
0.98,-0.1,0.06,2.87,-2.08,0.92,46.04,-11.07,-4.1,5
-0.01,-0.01,1,4.58,-3.11,3.11,23.11,2.37,-40.21,1
0.99,0.05,0,17.27,-4.09,1.22,44.1,-16.15,-24.77,5
-0.78,0.28,-0.58,-12.21,-21.85,2.14,-8.95,-7.57,-6.42,4
0.01,-0.07,-0.99,8.18,-2.32,0.98,23.14,-20.03,11.06,2
0.77,-0.15,-0.63,3.36,33.33,7.02,33.86,-10.33,9.59,5
-0.29,-0.04,-0.95,8.67,3.11,0.06,16.3,-22.78,11.34,2
-1.03,-0.15,0.07,52.8,4.15,5.07,-9.9,-16.63,-13.48,4
0.99,-0.09,0.03,1.53,-2.32,2.32,43.14,4.8,-11.87,5
-0.39,0.16,-0.92,-8.48,-2.14,0.67,11.62,-26.81,7.62,2
0.97,0.12,-0.13,4.15,11.35,0.85,42.72,-16.04,1.51,5
0.08,-0.15,-1,7.87,0.18,-0.49,25.62,-18.19,11.05,2
0.98,-0.03,0.02,3.72,-1.53,-0.18,45.54,-12.46,-4.64,5
-0.2,0.96,-0.11,3.54,-2.56,1.1,18.38,-35.44,-23.8,3
0.23,0.49,0.83,1.95,-2.5,1.65,28.98,-11.58,-41.53,1
-0.05,-0.04,1,13.24,-25.33,4.39,21.98,2.95,-39.62,1
-0.02,-1.04,-0.01,-3.6,-3.17,1.28,20.43,17.48,-1.78,3
0.76,0.01,0.63,4.7,-3.36,0.79,46.25,-13.81,-19.73,5
-1,0.05,-0.04,-12.21,-4.82,-19.59,-9.28,0.9,-21.02,4
-0.01,-0.02,0.99,4.21,-3.05,-0.18,21.52,4.32,-39.78,1
0.94,-0.14,0.26,-7.63,-18.68,17.58,47.2,-9.68,-10.28,5
0.98,-0.1,0.05,4.46,-2.62,1.89,45.92,-11.4,-4.17,5
-0.85,0.18,-0.45,9.03,17.33,22.16,-10.01,-2.77,-10.5,4
0.26,0.28,-0.93,6.59,-1.34,2.69,30.16,-29.86,4.52,2
0,-0.02,-1.01,5.49,-1.46,1.46,23.88,-21.26,11.35,2
-1.01,0.17,0.11,-33.63,-1.16,0.49,-9.44,-9.38,-3.92,4
-0.01,-0.07,-1,-14.4,-4.33,4.39,22.81,-20.3,12.55,2
0.04,1,-0.04,14.53,5.86,-3.6,25.83,-32.54,-25.32,3
-0.19,0.96,-0.11,5,-2.44,0.61,18.37,-34.92,-23.69,3
0.98,-0.11,0.05,1.77,-2.44,3.85,45.69,-11.15,-4.5,5
-0.99,0.01,0.06,94.85,7.87,-2.32,-8.79,4.68,-14.61,4
-0.09,-0.12,0.99,-11.84,-10.56,-1.1,20.35,4.97,-37.99,1
-0.02,0.02,0.99,0.06,-3.17,0.98,21.69,2.44,-40.17,1
0.98,-0.1,0.07,3.72,-8.61,6.47,46.31,-10.66,-3.82,5
-0.96,-0.07,0.25,13.49,14.77,6.16,-6.77,7.03,-22.68,4
-0.94,-0.33,-0.19,4.7,-14.04,3.66,-3.81,11.35,-16.04,4
-0.18,-0.03,0.97,3.36,-3.66,0.85,18.13,2.94,-39.58,1
0.05,-0.85,0.56,-10.44,-2.32,0.61,23.12,18.4,-17.49,3
0.9,0.07,-0.42,-30.76,89.11,5.13,39.15,-15.33,4.79,5
-0.34,-0.27,-0.91,2.81,-7.57,6.96,17.2,-15.11,13.55,2
0.98,0.09,0,1.95,-2.81,1.1,44.63,0.51,-14.78,5
0.07,0.98,-0.07,2.14,-1.59,0.55,24.06,-35.73,-25.63,3
-0.02,0.03,1,0.43,-3.66,2.08,20.79,3.25,-39.14,1
-0.99,0.04,-0.06,-58.72,-7.93,-2.2,-9.9,2.01,-21.04,4
0.02,0.07,-1,31.37,-29.72,13.06,22.69,-23.44,10.93,2
0.99,-0.07,-0.06,51.39,-5.55,3.11,46.28,-22.03,-13.67,5
-0.05,0.98,-0.07,1.22,-4.46,-11.96,24.1,-34.88,-23.61,3
-0.02,0.01,1,8,-4.64,5.13,21.51,2.27,-40,1
0,0.98,-0.12,4.88,-3.48,1.22,23.13,-34.44,-23.73,3
0.19,-0.58,-0.81,1.04,-7.39,5.55,28.41,-5.48,12.76,2
-0.98,-0.16,-0.04,-72.27,4.88,-1.89,-9.99,-5.44,-22.67,4
-0.12,-0.05,-1.02,-3.42,52.49,0.37,20.29,-21.86,12.17,2
0.03,1,-0.03,8.42,-3.85,-11.84,22.09,-34.61,-25.83,3
-0.94,0.01,-0.33,24.05,22.89,-16.91,-9.81,2.97,-12.07,4
-0.23,-0.02,-0.98,3.42,-4.21,2.08,17.42,-19.73,12.48,2
0.03,0,0.95,65.49,-5.19,-3.66,22.97,3.32,-39.5,1
0.99,-0.15,-0.06,9.34,-14.22,-14.77,44.1,-11.77,0.7,5
0.97,-0.19,-0.03,3.72,-4.39,0.79,44.96,-9.66,-1.71,5
-0.24,-0.94,0.26,8.91,10.44,10.86,14.77,18.57,-9.63,3
0.81,0.03,0.56,1.89,-3.23,0.98,46.83,-13.66,-18.26,5
0.27,0.95,-0.11,-49.32,-0.18,2.69,30.54,-32.65,-23.52,3
-0.93,-0.08,0.05,40.71,-41.69,36.19,-12.41,3.19,-3.04,4
-1,-0.1,0.03,3.48,-3.48,2.75,-9.4,-18.24,-13.83,4
0.79,-0.59,-0.05,15.32,-0.67,-5.43,42.09,0.88,-1.88,5
-1.01,-0.11,0.02,3.48,-2.99,-1.1,-9.22,-17.25,-14.88,4
0.13,0.06,0.96,13.79,-44.68,10.01,25.67,1.2,-39.83,1
0.06,0.97,-0.23,10.86,-13.73,-4.82,27.23,-35.3,-19.08,3
-0.18,-0.03,0.98,3.11,-1.4,2.2,18.73,3.39,-40.17,1
-0.11,0.16,0.97,-17.52,12.45,-2.5,19.54,-2.32,-40.83,1
0.99,0.01,0.1,10.68,3.17,3.72,42.92,-2.83,-26.97,5
-0.01,0.05,-1.01,4.27,-2.69,1.95,23.12,-23.63,10.16,2
-0.99,0.03,0.05,2.75,-4.33,-2.01,-8.87,3.61,-18.76,4
-0.01,0.05,1,-2.14,-9.28,3.11,20.54,2.94,-39.04,1
0.05,-0.86,0.52,5,-3.3,1.83,23.35,18.84,-17.82,3
0.76,0,0.63,2.38,-4.03,1.04,46.83,-13.87,-20.1,5
0.25,0.28,-0.94,2.5,-2.14,1.4,30.13,-29.83,4.99,2
-0.04,0,-1.02,16.17,-14.34,-7.2,22.58,-22.71,10.83,2
-0.03,-0.8,-0.63,3.05,-2.69,0.67,20.12,4.85,11.47,3
-0.02,0.98,-0.06,26.61,-2.99,1.04,22.12,-34.06,-23.96,3
-0.25,-0.09,-0.98,0,3.3,0.85,16.63,-19.01,12.43,2
0.37,0.92,0.08,-56.64,-66.04,-7.26,32.84,-30.96,-28.41,5
-1,0,0.1,5.25,-4.21,1.71,-7.92,-5.71,-5.1,4
0.02,0.1,0.99,3.91,-2.87,1.46,21.7,0.23,-40.61,1
-0.33,-0.91,0.27,6.9,-4.76,-0.18,12.74,18.58,-9.42,3
0.98,-0.04,0.06,6.29,-5.43,2.5,46.02,-12.04,-4.2,5
-1,-0.04,-0.08,4.58,-1.95,2.2,-8.53,-10.5,-25.67,4
-0.91,0,-0.43,11.78,0.37,-9.58,-8.67,3.7,-10.36,4
-1,0.01,0.06,5.62,2.81,5.19,-8.23,-4.64,-3.56,4
0.02,0.12,0.99,2.75,-3.05,1.4,22.63,0.04,-40.16,1
-0.19,0.98,0.01,2.81,-6.1,2.32,19.59,-34.67,-26.53,3
-1,0.04,-0.08,-58.17,-4.64,-0.18,-10.02,2.86,-20.19,4
-1,-0.07,0.08,133.18,9.4,-2.81,-10.38,-8.81,-6.23,4
0.99,0.01,0.1,17.4,-6.29,0.43,42.71,-5.24,-28.25,5
-0.99,0.03,0.04,3.23,-2.14,3.23,-9.53,3.83,-18.68,4
0,0.98,-0.12,4.09,-3.36,1.59,22.68,-34.86,-23.63,3
0.06,0,0.99,4.58,-3.48,1.34,22.56,2.82,-39.89,1
-0.2,0.97,-0.12,2.5,-2.32,0.67,18.58,-35.21,-23.78,3
0.21,-0.61,-0.78,7.14,-2.62,0.49,28.15,-4.17,11.77,2
-1,0.01,0.1,5.62,-1.77,2.93,-7.91,-5.7,-4.59,4
-0.86,-0.14,-0.51,4.88,-7.26,-6.41,-6.99,6.56,-8.2,4
-0.98,-0.11,0.05,7.75,-3.11,-2.99,-9.78,-17.1,-14.21,4
-0.98,-0.08,0.01,0.06,-2.44,7.39,-10.83,-15.42,-9.35,4
0,0.92,0.29,7.93,-2.08,8.18,23.67,-29.08,-33.54,3
0.06,0.97,-0.02,-3.85,0.43,3.97,26.12,-32.76,-25.95,3
0.01,-0.02,0.99,5.37,-2.32,0.49,20.13,4.58,-39.31,1
-0.02,-1.01,-0.08,1.46,-2.08,2.26,20.1,15.83,-0.82,3
-1.05,0.02,0.04,-4.88,11.05,-2.5,-7.02,-5.98,-4.15,4
0.05,-0.09,0.99,3.78,-3.54,3.78,22.91,2.61,-38.78,1
-0.24,-0.07,-0.99,3.6,2.93,1.16,17.08,-19.02,11.96,2
-0.19,0.01,0.98,3.36,-2.81,1.59,17.71,2.09,-39.49,1
-0.33,-0.92,0.27,1.71,-5.74,-0.18,12.35,18.99,-9.56,3
0,-0.02,-1.01,4.64,-2.2,1.4,23.56,-21.83,11.27,2
-0.99,-0.08,0,3.36,-2.44,1.83,-9.55,-17.6,-14.03,4
-0.33,-0.05,-0.95,1.59,7.32,0.49,16.02,-22.68,11.44,2
-0.2,0.93,-0.34,3.3,20.26,11.66,16.64,-36.63,-18.43,3
0.97,-0.14,0.23,-20.26,45.59,-10.56,40.34,-5.18,-31.81,5
-0.99,0.08,0.11,-21.06,-27.1,-32.96,-9.48,2.39,-21.7,4
-0.86,-0.22,0.42,8.91,19.59,-3.36,-3.61,10.62,-25.33,4
0,-0.01,-1,4.58,-1.95,1.46,23.43,-21.8,10.84,2
-0.87,0.06,0.45,-11.6,-2.14,-38.7,-5.03,2.95,-30.82,4
0.01,-0.19,-0.99,32.17,-2.87,-2.2,22.99,-16.53,13.02,2
-0.11,0.02,0.99,4.52,-4.15,1.4,18.92,2.51,-39.61,1
-0.05,0.03,-1.01,3.6,-2.56,1.34,22.16,-21.94,11.43,2
0,-1.02,0.21,14.34,-10.07,-11.66,22.45,18.99,-8.11,3
-1,-0.03,-0.04,-14.59,-8.61,-1.95,-9.7,-1.23,-25.21,4
0.02,0.1,0.99,8.48,-3.05,0.79,22.02,0.99,-39.93,1
0.24,0.55,0.78,3.6,-2.32,0.61,30.03,-13.33,-40.8,1
-0.89,-0.37,-0.3,3.36,-9.89,15.93,-3.74,11.68,-14.06,4
0.14,0.95,0.16,-25.82,11.35,11.29,24.45,-30.9,-30.66,3
-0.01,-0.03,-1.01,0.73,-1.77,3.3,23.25,-21.37,13.09,2
0.03,0.01,0.99,13.06,18.74,-0.37,24.98,2,-39.6,1
-0.29,0.92,0.2,1.89,-3.36,2.38,19.08,-31.69,-29.06,3
-0.99,-0.08,-0.06,43.82,6.84,-3.36,-8,1.59,-24.76,4
0.99,0.03,0.07,29.72,-12.08,-2.69,43.49,-6.51,-27.62,5
-1.13,0.08,-0.03,-75.56,-24.29,-27.47,-9.73,2.5,-20.02,4
-0.93,0.04,0.31,13.24,35.89,9.52,-6.13,2.89,-27.66,4
-0.01,0.05,-1.01,3.23,-2.5,3.11,23.83,-23.96,10.01,2
-0.89,-0.36,-0.28,5.31,-16.78,8.61,-4.06,11.82,-14.29,4
0.07,0.98,-0.11,3.85,-2.81,0.79,23.5,-35.56,-24.74,3
0.72,-0.53,0.42,-75.87,-50.54,61.46,45.28,1.07,-13.83,5
0.02,-0.17,0.98,-1.71,-4.46,1.71,22.02,7.46,-37.99,1
0.02,-0.03,-1,6.96,-3.6,1.04,23.18,-20.72,11.21,2
0.02,-0.11,-1.03,48.65,37.05,-14.89,21.67,-19.19,13.35,2
0.07,-0.16,-1,6.9,-5.62,2.56,24.87,-17.94,13.13,2
-1,0.01,0.06,-2.26,-8.67,-3.91,-9.33,-5,-3.52,4
0.77,-0.62,-0.18,4.27,-2.75,-0.73,39.42,2.64,1.7,5
0,-1,-0.08,17.21,-14.83,-14.28,25.11,16.44,-1.26,3
-0.35,-0.05,-0.95,4.46,-3.17,1.28,14.77,-21.31,11.38,2
0.21,0.09,0.95,-3.17,6.53,-0.55,27.94,0.22,-38.95,1
-0.94,0.04,0.35,12.21,19.29,6.9,-6.71,4.38,-27.76,4
-0.99,-0.09,-0.16,4.39,-2.93,2.5,-7.48,7.98,-9.56,4
0.62,-0.31,0.7,-29.97,54.93,-31.01,32.35,11.47,-28.89,5
-0.95,-0.16,0.14,53.22,1.89,-15.01,-9.01,-17.11,-19.91,4
-0.07,0,0.99,6.23,-4.76,1.34,19.79,2.72,-38.7,1
0.03,0.07,0.99,7.75,-2.99,0.24,21.9,2.06,-40,1
0.85,-0.44,-0.16,1.71,-11.6,-25.76,40.54,-1.31,2.71,5
0.03,0.1,0.99,4.52,-3.23,1.46,21.95,2.09,-39.48,1
0.98,-0.02,0.04,23.86,-15.14,-1.83,44.6,-2.59,-25.5,5
0.08,0.03,-1,4.52,-2.32,1.53,24.72,-22.55,11.27,2
-0.01,-0.01,1,3.85,-2.62,-0.43,21.4,3.63,-40.12,1
-0.02,0.09,-1.01,4.39,-2.69,1.4,23.63,-24.39,11.35,2
-0.93,-0.27,-0.26,6.84,15.38,-22.4,-5.76,9.28,-14.69,4
-0.99,-0.08,-0.17,5.19,-2.5,0.73,-7.69,7.82,-10.44,4
0.95,-0.24,-0.03,3.6,-1.04,0.85,45.08,-8.29,-2.31,5
0.71,-0.63,0.19,-34.55,-50.05,35.16,41.05,6.87,-6.98,5
-1.03,0.02,0.18,25.94,-6.9,-7.39,-10.14,-4.27,-4.37,4
-0.96,0.11,0.29,20.69,8.18,35.22,-8.87,2.09,-23.57,4
-0.09,0.11,1,27.89,-9.52,3.85,18.71,0.43,-41.31,1
-0.23,-0.99,0.06,1.04,1.04,-8.3,17.03,18.05,-4.19,3
0.28,-0.97,0.21,40.34,-14.53,-4.94,30.24,15.92,-8.23,3
-0.33,-0.85,0.4,7.14,-2.69,-2.81,15.01,19.63,-16.65,3
0.06,0.04,0.99,8.85,-4.52,0.49,25.29,0.02,-40.45,1
0.98,-0.11,0.06,4.94,-3.54,1.28,46.14,-11,-3.31,5
-0.02,0.08,-1.01,4.94,-2.69,1.34,23.61,-24.17,10.62,2
0.95,-0.22,0.2,-2.08,-16.72,10.56,46.84,-7.75,-7.75,5
0.92,-0.07,0.34,1.1,-5.49,10.07,47.78,-10.79,-11.73,5
0.03,0.14,-1,25.76,-5.98,-0.06,22.83,-24.48,9.11,2
-1.01,0.01,0.07,-13,-4.82,-10.38,-9.13,4.81,-18.19,4
0.84,-0.52,0.01,16.6,40.59,13.55,44.46,-1.75,-3.34,5
-0.01,-0.03,-1.01,-8.67,2.2,6.04,23.49,-22.05,11.07,2
0.23,0.48,0.85,0.55,-3.78,2.32,29.59,-10.77,-41.2,1
-0.01,0.04,-1.01,6.16,-2.32,2.44,23.66,-24.1,11.01,2
0.03,0.09,0.99,3.78,-2.93,0.85,22,1.42,-39.95,1
0.98,-0.16,0,4.94,-2.87,1.34,44.98,-10.19,-1.75,5
0.85,-0.2,-0.48,-7.51,7.93,104.92,35.83,-6.34,8.06,5
-0.01,0.96,0.28,-8.97,-3.54,2.01,23.28,-29.65,-32.5,3
0,0.06,-1.01,9.03,-3.23,-2.32,24.84,-24.56,11.01,2
1,0.03,-0.03,12.63,-3.6,-1.28,44.62,-19.36,-21.53,5
0.97,-0.2,-0.04,3.78,-2.69,1.77,45.13,-9.42,-2,5
1,0.03,-0.07,5.62,-2.2,3.91,44.7,-20.37,-20.81,5
0.7,-0.49,-0.58,-4.46,-32.65,-37.05,30.68,-1.39,10.36,5
0.97,-0.18,-0.03,3.66,-3.17,2.75,45.02,-10.25,-2.88,5
-0.01,-0.64,0.77,1.1,-3.05,1.1,22.11,15.91,-27.06,3
-0.02,0.47,0.86,6.41,-2.69,1.34,23.18,-12.24,-41,1
0.9,-0.02,-0.01,14.16,62.44,-14.47,44.35,-11.17,-1.37,5
0.99,0.02,0.06,32.9,-4.03,-4.64,45.56,-0.9,-7.79,5
-0.01,0.07,-1,3.91,-2.93,1.71,23.89,-24.22,9.9,2
0.76,-0.05,-0.59,9.52,-42.72,3.72,33.68,-10.21,10.85,5
-0.18,-0.03,0.98,2.26,-2.14,0.92,18.48,2.64,-39.09,1
-0.91,0.09,0.35,14.77,-30.27,33.69,-5.49,1.49,-29.36,4
0.15,0,-0.98,6.71,10.74,5.62,26.49,-21.61,10,2
0.06,-1.02,-0.19,-4.15,-3.23,1.4,23.62,14.22,2.54,3
-0.03,0.27,-0.97,16.3,-3.48,2.5,23.72,-29.19,7.37,2
-0.01,0.4,-0.93,4.7,-2.2,2.08,22.31,-30.38,4.75,2
0.17,0.98,-0.02,4.03,-0.55,-5.68,26.34,-33.9,-25.79,3
-0.02,0.08,-1,4.15,-2.75,1.46,22.89,-24.1,10.61,2
-1,-0.09,0.1,-38.02,-5.07,2.08,-9.25,-17,-13.72,4
0.99,-0.03,0.06,5.74,-0.24,-1.83,45.26,-12.39,-5.22,5
0.02,0.12,0.98,4.33,-2.81,0.61,22.83,0.05,-40.04,1
0.99,-0.12,0.05,13.61,-7.08,-2.5,42.8,5.37,-12.37,5
-0.33,-0.92,0.25,3.91,-3.48,2.08,12.35,18.19,-8.64,3
-0.03,-0.15,-1.01,-7.75,-1.34,5.19,21.87,-17.18,13.28,2
0.02,0.09,0.99,3.6,-2.69,0.79,21.8,0.94,-40.53,1
0.99,-0.17,-0.06,-1.89,-4.27,55.73,43.69,-9.91,-0.2,5
0.02,-0.13,0.99,16.54,-6.41,1.59,24.94,3.39,-38.27,1
0.96,-0.15,0.04,60.55,-1.04,-10.44,45.07,-8.03,-2.26,5
1,-0.09,-0.01,26.61,7.08,7.26,45.54,-0.6,-6.35,5
-0.99,-0.09,-0.16,3.48,-1.89,-0.98,-7.36,8.01,-10.77,4
0.03,0.1,1.04,-6.53,6.65,0.43,22.6,0.21,-40.21,1
0.99,-0.01,0.07,8.18,3.6,1.1,43.27,-2.77,-26.43,5
0.77,0.02,0.62,4.76,-2.81,2.38,46.23,-13.72,-20.51,5
0,-0.01,-1.01,3.72,-3.85,1.22,23.55,-21.67,11.15,2
0.3,-0.01,0.95,6.53,-8.36,1.1,29.61,3.5,-35.95,1
-0.01,0.96,0.16,-8.97,-3.91,0.79,22.86,-31.73,-30.22,3
0,1.07,0.13,-0.61,-3.72,17.88,25.76,-32.87,-28.21,3
0.09,-1,0.15,23.86,-12.63,3.6,24.54,18.43,-7.1,3
-1.02,-0.08,-0.1,3.72,-1.53,-0.61,-10.08,-10.53,-23.02,4
0.22,0.09,0.94,2.75,-0.31,1.1,28,0.6,-39.76,1
-0.29,-0.94,0.34,-7.39,-8.06,2.99,16.75,20.03,-12.73,3
-0.19,0.95,-0.08,5.92,1.95,12.82,17.71,-34.4,-24.89,3
-0.14,0.06,0.98,1.28,-5.86,1.77,18.77,1.5,-39.93,1
0.29,-0.41,-0.88,8.42,-3.42,1.46,27.04,-9.63,13.02,2
-0.85,-0.47,0.34,16.91,-11.72,-17.15,2.48,14.23,-25.45,4
0.64,-0.5,0.62,15.14,-3.97,-12.88,43.55,3.19,-19.08,5
0.99,0.09,0,2.32,-1.89,2.2,44.84,0.5,-14.28,5
-0.08,-0.05,-0.98,8.36,30.21,-3.48,21.39,-20.4,11.54,2
0.13,-0.94,0.33,6.96,-1.77,10.13,22.74,19.1,-10.52,3
0.08,0.03,-1.01,4.46,-2.62,1.83,24.55,-22.71,10.95,2
0.04,0.98,-0.04,4.27,-3.23,-16.3,22.66,-34.5,-27.27,3
0.93,0.03,0.34,14.83,11.05,0.49,47.13,-14.06,-9.99,5
0.06,0.97,-0.12,13.31,3.42,4.64,26.57,-35.14,-23.38,3
0.97,0.03,0.04,5.31,1.1,-2.32,44.85,-3.1,-6.58,5
0.01,-1.02,-0.08,65.92,-4.33,-1.46,20.89,16.39,0.15,3
-0.91,-0.3,0.21,16.91,-16.48,22.71,-2.8,12.11,-21.95,4
-0.14,-0.09,-1,17.52,-6.1,3.17,18.58,-19.18,12.01,2
1,0.05,0.02,35.77,-1.1,-0.24,43.91,-13.43,-27.39,5
0.9,-0.4,0.23,14.1,-3.78,-24.6,46.58,-3.52,-9.08,5
0,0.98,-0.12,3.05,-2.38,1.22,22.77,-35.8,-23.86,3
0.95,-0.22,0.03,-1.46,-23.86,-2.81,45.04,-6.98,-4.5,5
0.09,-0.15,0.99,-0.43,-6.41,0.73,24.21,6.48,-37.82,1
0.19,0.06,0.98,8.18,-6.04,2.2,29.26,-0.7,-39.37,1
0.22,-0.99,0.01,29.85,-10.99,-16.48,29.37,15.47,-3.88,3
0.01,-0.33,-0.96,7.39,-2.62,0.55,22.36,-12.39,15.14,2
-0.25,-1,0.06,2.75,9.7,-1.16,15.72,17.42,-4.66,3
0.13,0.01,0.98,9.22,-10.68,-3.17,25.68,1.55,-38.45,1
-0.98,0.18,0.06,12.76,13.49,-16.05,-9.69,-0.76,-21.17,4
0.99,0,0.03,7.45,1.04,0.18,45.28,-12.77,-2.91,5
0.87,0.19,0.42,-0.85,12.39,45.65,46.89,-17.54,-14.04,5
0.01,0.24,0.97,43.21,-19.17,4.15,23.74,-5.22,-42.16,1
-0.27,-0.96,0.25,-16.54,11.66,24.48,13.09,18.37,-9.55,3
-0.01,-0.02,1,3.78,-3.17,1.34,23.84,0.62,-39.14,1
0.87,0.01,0.55,-2.93,-19.47,4.52,47.05,-14,-16.32,5
-0.94,-0.01,-0.27,6.35,-5.49,-3.72,-9.38,3,-14.28,4
1,-0.02,-0.01,5.31,1.59,-0.67,45.29,-12.19,-3.06,5
-0.18,-0.03,0.97,4.94,-4.58,0.98,18.48,2.98,-40.14,1
